"days.to.today","cases.estimated","cases.estimated.sd","cases.reported","cases.reported.sd","cases.observed","cases.estimated.l95","cases.estimated.u95","cases.reported.l95","cases.reported.u95","new.cases.estimated","new.cases.reported"
18,44794.7736954466,2334.70476524696,16016.3570075602,776.718566782623,NA,40218.7523555626,49370.7950353306,14493.9886166663,17538.7253984541,1193.86952735826,376.249790440181
19,46023.3633800112,2450.34484165109,16402.3791441001,812.85082808257,NA,41220.6874903751,50826.0392696474,14809.1915210583,17995.566767142,1228.58968456461,386.022136539937
20,47287.7329881317,2571.40096245318,16798.4467321861,850.565967230694,NA,42247.7871017235,52327.6788745399,15131.3374364139,18465.5560279582,1264.36960812048,396.067588085934
21,48588.9735983363,2698.11714811837,17204.8401960337,889.93047858308,NA,43300.6639880243,53877.2832086483,15460.5764580109,18949.1039340566,1301.2406102046,406.393463847682
22,49928.2083364418,2830.74751326846,17621.847419875,931.013404603354,NA,44379.9432104357,55476.473462448,15797.0611468524,19446.6336928976,1339.23473810554,417.007223841247
23,51306.5931074312,2969.5565376554,18049.7638860926,973.886390132634,NA,45486.2622936267,57126.9239212358,16140.9465614326,19958.5812107526,1378.3847709894,427.916466217608
24,52725.3173133802,3114.8193299453,18488.8928069815,1018.6237336574,NA,46620.2714266874,58830.3632000729,16492.390289013,20485.3953249501,1418.72420594891,439.128920888947
25,54185.6045692916,3266.82188189793,18939.5452539097,1065.30243488502,NA,47782.6336807717,60588.5754578116,16851.5524815351,21027.5380262844,1460.28725591146,450.652446928169
26,55688.7134117522,3425.86130838244,19402.0402823591,1114.00223729296,NA,48974.0252473226,62403.4015761818,17218.5958972649,21585.4846674533,1503.10884246061,462.495028449419
27,57235.9379930288,3592.246078128,19876.7050506564,1164.80566723294,NA,50195.1356798979,64276.7403061597,17593.6859428798,22159.7241584329,1547.22458127661,474.664768297243
28,58828.6087634077,3766.29622505135,20363.8749333605,1217.79806655615,NA,51446.668162307,66210.5493645083,17976.9907229104,22750.7591438106,1592.67077037886,487.169882704125
29,60468.0931286637,3948.34353877229,20863.8936254034,1273.06761844371,NA,52729.3397926701,68206.8464646574,18368.6810932537,23359.1061575531,1639.48436525606,500.018692042904
30,62155.7961104259,4138.73173638716,21377.1132455884,1330.70536719143,NA,54043.8819071071,70267.7103137448,18768.9307258932,23985.2957652836,1687.70298176218,513.219620184991
31,63893.1609704584,4337.81660662313,21903.8944276391,1390.80522936612,NA,55391.0404214771,72395.2815194397,19177.9161780815,24629.8726771967,1737.36486003247,526.781182050658
32,65681.669780804,4545.9661229267,22444.6063935575,1453.46399543151,NA,56771.5761798677,74591.7633817404,19595.8169625117,25293.3958246033,1788.50881034562,540.711965918443
33,67522.8439918563,4763.56052661155,22999.627025295,1518.78132235861,NA,58186.2653596976,76859.4226240149,20022.8156334721,25976.4384171179,1841.17421105225,555.02063173749
34,69418.2449618561,4990.99237271027,23569.3429237921,1586.85971516394,NA,59635.899911344,79200.5900123683,20459.0978820707,26679.5879655134,1895.40096999987,569.71589849707
35,71369.4744374088,5228.66653409915,24154.149452488,1657.80449623466,NA,61121.2880305745,81617.6608442432,20904.852639868,27403.4462651079,1951.22947555271,584.806528695917
36,73378.1749897408,5477.00016029221,24754.450766978,1731.72376157645,NA,62643.254675568,84113.0953039135,21360.2721942881,28148.6293396678,2008.70055233191,600.301314489989
37,75446.0303995674,5736.42258643004,25370.6598289321,1808.72832287101,NA,64202.6421301646,86689.4186689703,21825.5523161049,28915.7673417592,2067.85540982669,616.209061954087
38,77574.7659836282,6007.3751847875,26003.1984024815,1888.93163331748,NA,65800.3106214447,89349.2213458117,22300.8924011793,29705.5044037838,2128.73558406078,632.538573549489
39,79766.1488584957,6290.3111575135,26652.4970320719,1972.44969713355,NA,67437.1389897692,92095.1587272222,22786.4956256901,30518.4984384537,2191.38287486749,649.298629590365
40,82021.9881343371,6585.69526306794,27318.9949999341,2059.40096077764,NA,69114.0254187239,94929.9508499503,23282.56911681,31355.4208830583,2255.83927584138,666.497967862226
41,84344.1350315092,6894.00346970523,28003.1402614239,2149.90618424507,NA,70831.8882308869,97856.3818321314,23789.3241403036,32216.9563825443,2322.14689717206,684.145261489793
42,86734.4829131565,7215.72253086246,28705.3893565972,2244.08829126011,NA,72591.6667526661,100877.299073647,24306.9763057273,33103.802407467,2390.34788164738,702.249095173236
43,89194.9672264594,7551.34947654477,29426.207296269,2342.0721969868,NA,74394.3222524316,103995.612200487,24835.7457901749,34016.6688023631,2460.48431330285,720.817939671822
44,91727.5653445473,7901.39101405699,30166.0674206542,2443.98461169365,NA,76240.8389569956,107214.291732099,25375.8575817347,34956.2772595738,2532.59811808792,739.860124385232
45,94334.296300828,8266.36283154066,30925.4512286463,2549.95381886824,NA,78132.2251510083,110536.367450648,25927.5417436646,35923.3607136281,2606.73095628066,759.38380799213
46,97017.2204072628,8646.78879805104,31704.8481757671,2660.10942638598,NA,80069.5143630827,113964.926451443,26491.0337000506,36918.6626514836,2682.9241064348,779.39694712072
47,99778.4387487155,9043.20005364638,32504.7554390292,2774.58208928854,NA,82053.7666435686,117503.110853862,27066.5745440236,37942.9363340347,2761.21834145278,799.907263262092
48,102620.09254062,9456.13398263219,33325.6776455793,2893.50320265982,NA,84086.0699346607,121154.115146579,27654.411368366,38996.9439227925,2841.65379190425,820.922206550113
49,105544.362343539,9886.13306403637,34168.1265638718,3017.00456338355,NA,86167.5415380277,124921.18314905,28254.79761964,40081.4555081036,2924.26980291924,842.448918292524
50,108553.467127874,10333.7435934152,35032.6207560564,3145.21799959927,NA,88299.3296847803,128807.604570968,28867.9934768419,41197.248035271,3009.10478433501,864.49419218464
51,111649.663173308,10799.5142693285,35919.6851878061,3278.27496647391,NA,90482.6152054242,132816.711141192,29494.2662535172,42345.104122095,3096.19604543394,887.06443174967
52,114835.242794245,11283.9946398577,36829.8507937882,3416.30610751248,NA,92718.6133001241,136951.872288366,30133.8908230637,43525.8107645126,3185.57962093723,910.165605982067
53,118112.532882987,11787.7334072707,37763.6539971557,3559.44078141512,NA,95008.5754047363,141216.490361237,30787.150065582,44740.1579287293,3277.29008874166,933.80320336749
54,121483.893258469,12311.276578788,38721.6361803527,3707.80655163858,NA,97353.7911640441,145613.995352893,31454.3353391411,45988.9370215643,3371.3603754818,957.982183197011
55,124951.714811302,12855.1654666693,39704.3431054063,3861.52864015019,NA,99755.5904966303,150147.839125974,32135.7469707119,47272.9392401007,3467.8215528334,982.706925053608
56,128518.417436792,13419.9345377854,40712.3242821752,4020.72934598248,NA,102215.345742733,154821.489130852,32831.6947640495,48592.9538003008,3566.70262548998,1007.9811767689
