"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-09-05";"-90";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-04";"-91";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-03";"-92";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-02";"-93";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-01";"-94";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-31";"-95";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-30";"-96";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-29";"-97";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-28";"-98";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-27";"-99";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-26";"-100";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-25";"-101";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-24";"-102";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-23";"-103";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-22";"-104";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-21";"-105";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-20";"-106";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-19";"-107";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-18";"-108";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-17";"-109";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-16";"-110";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-15";"-111";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-14";"-112";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-13";"-113";"13 (13, 13)";"0 (0, 0)";"34 (34, 34)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-12";"-114";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-11";"-115";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-10";"-116";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-09";"-117";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-08";"-118";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-07";"-119";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-06";"-120";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-05";"-121";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-04";"-122";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-03";"-123";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-02";"-124";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-01";"-125";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-31";"-126";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-30";"-127";"13 (13, 13)";"0 (0, 0)";"33 (33, 33)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-29";"-128";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-28";"-129";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-27";"-130";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-26";"-131";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-25";"-132";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-24";"-133";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-23";"-134";"13 (13, 13)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-22";"-135";"12 (12, 12)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-21";"-136";"12 (12, 12)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-20";"-137";"12 (12, 12)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-19";"-138";"12 (12, 12)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-18";"-139";"12 (12, 12)";"0 (0, 0)";"32 (32, 32)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-17";"-140";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-16";"-141";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-15";"-142";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-14";"-143";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-13";"-144";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-12";"-145";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-11";"-146";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-10";"-147";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-09";"-148";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-08";"-149";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-07";"-150";"12 (12, 12)";"0 (0, 0)";"31 (31, 31)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-06";"-151";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-05";"-152";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-04";"-153";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-03";"-154";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-02";"-155";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-01";"-156";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-30";"-157";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-29";"-158";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-28";"-159";"12 (12, 12)";"0 (0, 0)";"30 (30, 30)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-27";"-160";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-26";"-161";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-25";"-162";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-24";"-163";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-23";"-164";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-22";"-165";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-21";"-166";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-20";"-167";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-19";"-168";"12 (12, 12)";"0 (0, 0)";"29 (29, 29)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-18";"-169";"12 (12, 12)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-17";"-170";"12 (12, 12)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-16";"-171";"12 (12, 12)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-15";"-172";"12 (12, 12)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-14";"-173";"12 (12, 12)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-13";"-174";"11 (11, 11)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-12";"-175";"11 (11, 11)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-11";"-176";"11 (11, 11)";"0 (0, 0)";"28 (28, 28)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-10";"-177";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-09";"-178";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-08";"-179";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-07";"-180";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-06";"-181";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-05";"-182";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-04";"-183";"11 (11, 11)";"0 (0, 0)";"27 (27, 27)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-03";"-184";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-02";"-185";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-01";"-186";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-31";"-187";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-30";"-188";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-29";"-189";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-28";"-190";"11 (11, 11)";"0 (0, 0)";"26 (26, 26)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-27";"-191";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-26";"-192";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-25";"-193";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-24";"-194";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-23";"-195";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-22";"-196";"11 (11, 11)";"0 (0, 0)";"25 (25, 25)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
