"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-07-18";"-139";"  673 (  634,   712)";"   12 (   11,    12)";"  2847 ( 2656,   3038)";"    58 (    55,     62)";"  672 (   630,   713)";" 464 (  437,   492)";"  92 (   85,   99)";" 139 (  132,  146)";" 250 (  237,   263)";"40%"
"2014-07-17";"-140";"  662 (  623,   700)";"   12 (   11,    12)";"  2788 ( 2598,   2978)";"    58 (    54,     61)";"  662 (   623,   701)";" 458 (  429,   486)";"  90 (   83,   98)";" 137 (  130,  144)";" 247 (  233,   260)";"40%"
"2014-07-16";"-141";"  650 (  612,   688)";"   11 (   11,    12)";"  2731 ( 2542,   2919)";"    57 (    54,     60)";"  652 (   615,   690)";" 451 (  422,   480)";"  89 (   81,   97)";" 135 (  128,  143)";" 243 (  230,   257)";"40%"
"2014-07-15";"-142";"  639 (  601,   676)";"   11 (   10,    12)";"  2674 ( 2486,   2861)";"    56 (    53,     59)";"  643 (   607,   680)";" 445 (  415,   474)";"  88 (   80,   95)";" 133 (  125,  141)";" 240 (  226,   253)";"40%"
"2014-07-14";"-143";"  627 (  590,   665)";"   11 (   10,    12)";"  2618 ( 2432,   2804)";"    55 (    52,     58)";"  634 (   598,   670)";" 438 (  408,   469)";"  86 (   78,   94)";" 131 (  123,  139)";" 236 (  222,   250)";"40%"
"2014-07-13";"-144";"  616 (  580,   653)";"   11 (   10,    12)";"  2563 ( 2378,   2747)";"    54 (    51,     58)";"  625 (   590,   660)";" 432 (  401,   464)";"  85 (   77,   93)";" 129 (  121,  137)";" 233 (  218,   247)";"40%"
"2014-07-12";"-145";"  606 (  570,   642)";"   11 (   10,    12)";"  2508 ( 2325,   2691)";"    54 (    51,     57)";"  616 (   581,   651)";" 426 (  393,   458)";"  83 (   75,   92)";" 127 (  119,  136)";" 229 (  214,   244)";"40%"
"2014-07-11";"-146";"  595 (  560,   630)";"   11 (   10,    11)";"  2454 ( 2274,   2635)";"    53 (    50,     56)";"  607 (   572,   643)";" 420 (  386,   453)";"  82 (   73,   91)";" 125 (  117,  134)";" 226 (  210,   241)";"40%"
"2014-07-10";"-147";"  584 (  550,   619)";"   10 (   10,    11)";"  2401 ( 2223,   2580)";"    52 (    49,     55)";"  599 (   563,   635)";" 414 (  379,   449)";"  81 (   72,   89)";" 124 (  115,  133)";" 223 (  206,   239)";"40%"
"2014-07-09";"-148";"  574 (  540,   608)";"   10 (    9,    11)";"  2349 ( 2173,   2526)";"    51 (    48,     55)";"  590 (   554,   627)";" 408 (  372,   444)";"  79 (   70,   88)";" 122 (  113,  131)";" 219 (  203,   236)";"40%"
"2014-07-08";"-149";"  564 (  530,   597)";"   10 (    9,    11)";"  2298 ( 2124,   2472)";"    51 (    47,     54)";"  582 (   545,   620)";" 402 (  365,   439)";"  78 (   69,   87)";" 120 (  110,  129)";" 216 (  199,   233)";"40%"
"2014-07-07";"-150";"  554 (  521,   586)";"   10 (    9,    11)";"  2247 ( 2075,   2419)";"    50 (    47,     53)";"  574 (   535,   613)";" 396 (  358,   434)";"  76 (   67,   85)";" 118 (  108,  128)";" 213 (  195,   230)";"40%"
"2014-07-06";"-151";"  544 (  512,   576)";"   10 (    9,    11)";"  2197 ( 2028,   2367)";"    49 (    46,     53)";"  566 (   526,   606)";" 390 (  351,   430)";"  75 (   66,   84)";" 116 (  106,  126)";" 209 (  191,   227)";"40%"
"2014-07-05";"-152";"  534 (  502,   565)";"   10 (    9,    11)";"  2148 ( 1981,   2315)";"    49 (    45,     52)";"  558 (   517,   600)";" 385 (  345,   425)";"  73 (   64,   82)";" 115 (  104,  125)";" 206 (  188,   225)";"40%"
"2014-07-04";"-153";"  524 (  493,   555)";"   10 (    8,    11)";"  2099 ( 1935,   2263)";"    48 (    44,     52)";"  551 (   508,   594)";" 379 (  338,   420)";"  72 (   63,   81)";" 113 (  102,  123)";" 203 (  184,   222)";"40%"
"2014-07-03";"-154";"  515 (  485,   545)";"    9 (    8,    10)";"  2051 ( 1890,   2212)";"    47 (    43,     51)";"  543 (   499,   588)";" 373 (  331,   416)";"  70 (   62,   79)";" 111 (  100,  122)";" 200 (  180,   219)";"40%"
"2014-07-02";"-155";"  505 (  476,   534)";"    9 (    8,    10)";"  2004 ( 1846,   2162)";"    47 (    43,     51)";"  536 (   490,   582)";" 368 (  325,   411)";"  69 (   60,   78)";" 109 (   98,  120)";" 197 (  177,   216)";"40%"
"2014-07-01";"-156";"  496 (  467,   525)";"    9 (    8,    10)";"  1957 ( 1802,   2112)";"    46 (    42,     50)";"  529 (   481,   577)";" 362 (  318,   406)";"  67 (   59,   76)";" 107 (   96,  119)";" 193 (  173,   213)";"40%"
"2014-06-30";"-157";"  487 (  459,   515)";"    9 (    8,    10)";"  1911 ( 1759,   2063)";"    46 (    41,     50)";"  522 (   472,   572)";" 357 (  312,   401)";"  66 (   57,   74)";" 106 (   94,  117)";" 190 (  170,   210)";"40%"
"2014-06-29";"-158";"  478 (  451,   505)";"    9 (    8,    10)";"  1866 ( 1717,   2015)";"    45 (    40,     50)";"  516 (   464,   567)";" 351 (  306,   396)";"  64 (   56,   72)";" 104 (   92,  115)";" 187 (  166,   207)";"40%"
"2014-06-28";"-159";"  469 (  443,   496)";"    9 (    7,    10)";"  1821 ( 1675,   1966)";"    44 (    40,     49)";"  509 (   455,   563)";" 345 (  299,   391)";"  62 (   54,   70)";" 102 (   90,  113)";" 183 (  162,   204)";"40%"
"2014-06-27";"-160";"  460 (  434,   486)";"    9 (    7,    10)";"  1776 ( 1634,   1919)";"    44 (    39,     49)";"  503 (   447,   559)";" 339 (  293,   385)";"  60 (   53,   68)";" 100 (   88,  112)";" 180 (  159,   201)";"40%"
"2014-06-26";"-161";"  452 (  427,   477)";"    8 (    7,    10)";"  1732 ( 1593,   1871)";"    43 (    38,     49)";"  498 (   440,   556)";" 333 (  287,   379)";"  59 (   51,   66)";"  98 (   86,  110)";" 176 (  155,   197)";"40%"
"2014-06-25";"-162";"  444 (  419,   468)";"    8 (    7,     9)";"  1689 ( 1553,   1825)";"    43 (    38,     48)";"  493 (   432,   553)";" 327 (  280,   373)";"  57 (   49,   64)";"  96 (   84,  108)";" 173 (  151,   194)";"40%"
"2014-06-24";"-163";"  435 (  411,   460)";"    8 (    7,     9)";"  1646 ( 1514,   1778)";"    43 (    37,     48)";"  488 (   425,   551)";" 320 (  274,   366)";"  55 (   48,   62)";"  94 (   82,  105)";" 169 (  148,   190)";"40%"
"2014-06-23";"-164";"  427 (  404,   451)";"    8 (    7,     9)";"  1603 ( 1474,   1732)";"    42 (    36,     48)";"  484 (   418,   550)";" 313 (  267,   359)";"  53 (   46,   60)";"  92 (   80,  103)";" 165 (  144,   185)";"40%"
"2014-06-22";"-165";"  420 (  396,   443)";"    8 (    7,     9)";"  1561 ( 1435,   1687)";"    42 (    36,     48)";"  481 (   412,   550)";" 306 (  261,   350)";"  51 (   45,   57)";"  89 (   78,  100)";" 160 (  140,   181)";"40%"
"2014-06-21";"-166";"  412 (  389,   435)";"    7 (    6,     9)";"  1519 ( 1396,   1641)";"    42 (    35,     49)";"  479 (   406,   552)";" 297 (  254,   341)";"  49 (   43,   55)";"  87 (   76,   98)";" 156 (  136,   176)";"40%"
"2014-06-20";"-167";"  405 (  382,   427)";"    7 (    6,     8)";"  1477 ( 1357,   1596)";"    42 (    35,     49)";"  478 (   401,   555)";" 288 (  246,   330)";"  47 (   41,   53)";"  84 (   73,   94)";" 151 (  132,   170)";"40%"
"2014-06-19";"-168";"  397 (  375,   420)";"    7 (    6,     8)";"  1435 ( 1318,   1552)";"    42 (    35,     49)";"  478 (   396,   560)";" 278 (  238,   318)";"  45 (   40,   50)";"  81 (   71,   91)";" 145 (  127,   164)";"40%"
"2014-06-18";"-169";"  390 (  368,   413)";"    7 (    6,     8)";"  1393 ( 1279,   1507)";"    41 (    34,     48)";"  480 (   393,   567)";" 267 (  230,   304)";"  43 (   38,   48)";"  78 (   68,   87)";" 140 (  123,   156)";"40%"
"2014-06-17";"-170";"  384 (  362,   406)";"    6 (    5,     7)";"  1352 ( 1240,   1464)";"    39 (    33,     46)";"  459 (   379,   538)";" 255 (  221,   289)";"  41 (   36,   46)";"  74 (   65,   83)";" 133 (  118,   149)";"40%"
"2014-06-16";"-171";"  378 (  356,   399)";"    6 (    5,     7)";"  1312 ( 1202,   1423)";"    38 (    31,     44)";"  438 (   365,   511)";" 244 (  212,   276)";"  39 (   35,   44)";"  71 (   63,   79)";" 128 (  113,   142)";"40%"
"2014-06-15";"-172";"  371 (  350,   393)";"    6 (    5,     6)";"  1275 ( 1166,   1384)";"    36 (    30,     42)";"  419 (   352,   486)";" 233 (  204,   263)";"  38 (   33,   42)";"  68 (   60,   75)";" 122 (  109,   135)";"40%"
"2014-06-14";"-173";"  366 (  345,   387)";"    6 (    5,     6)";"  1239 ( 1132,   1346)";"    34 (    29,     39)";"  400 (   339,   461)";" 223 (  196,   250)";"  36 (   32,   40)";"  65 (   58,   72)";" 117 (  104,   129)";"40%"
"2014-06-13";"-174";"  360 (  340,   381)";"    5 (    5,     6)";"  1205 ( 1099,   1311)";"    33 (    28,     38)";"  383 (   326,   439)";" 213 (  188,   239)";"  34 (   30,   39)";"  62 (   55,   68)";" 111 (  100,   123)";"40%"
"2014-06-12";"-175";"  355 (  335,   375)";"    5 (    4,     6)";"  1172 ( 1067,   1277)";"    31 (    27,     36)";"  366 (   314,   417)";" 204 (  180,   228)";"  33 (   29,   37)";"  59 (   53,   65)";" 107 (   95,   118)";"40%"
"2014-06-11";"-176";"  350 (  330,   370)";"    5 (    4,     5)";"  1140 ( 1037,   1244)";"    30 (    26,     34)";"  349 (   302,   397)";" 195 (  172,   218)";"  32 (   27,   36)";"  57 (   51,   63)";" 102 (   91,   113)";"40%"
"2014-06-10";"-177";"  345 (  325,   365)";"    5 (    4,     5)";"  1111 ( 1008,   1213)";"    29 (    25,     32)";"  334 (   290,   378)";" 186 (  164,   209)";"  30 (   26,   34)";"  54 (   49,   60)";"  97 (   87,   108)";"40%"
"2014-06-09";"-178";"  340 (  321,   360)";"    4 (    4,     5)";"  1082 (  981,   1183)";"    27 (    24,     31)";"  319 (   279,   360)";" 178 (  157,   200)";"  29 (   25,   33)";"  52 (   46,   57)";"  93 (   83,   103)";"40%"
"2014-06-08";"-179";"  336 (  317,   355)";"    4 (    4,     5)";"  1054 (  955,   1154)";"    26 (    23,     29)";"  305 (   267,   343)";" 171 (  150,   191)";"  28 (   23,   32)";"  50 (   44,   55)";"  89 (   80,    99)";"40%"
"2014-06-07";"-180";"  332 (  313,   350)";"    4 (    4,     5)";"  1028 (  930,   1127)";"    25 (    22,     28)";"  292 (   256,   327)";" 163 (  143,   184)";"  26 (   22,   31)";"  47 (   42,   53)";"  85 (   76,    95)";"40%"
"2014-06-06";"-181";"  328 (  310,   346)";"    4 (    3,     4)";"  1003 (  906,   1100)";"    24 (    21,     27)";"  279 (   246,   313)";" 156 (  136,   176)";"  25 (   21,   29)";"  45 (   40,   50)";"  82 (   72,    91)";"40%"
"2014-06-05";"-182";"  324 (  306,   342)";"    4 (    3,     4)";"   979 (  884,   1075)";"    23 (    20,     26)";"  267 (   235,   299)";" 149 (  130,   169)";"  24 (   20,   28)";"  43 (   38,   48)";"  78 (   69,    87)";"40%"
"2014-06-04";"-183";"  320 (  303,   337)";"    4 (    3,     4)";"   956 (  863,   1050)";"    22 (    19,     25)";"  255 (   225,   286)";" 143 (  123,   162)";"  23 (   19,   27)";"  42 (   37,   47)";"  75 (   66,    84)";"40%"
"2014-06-03";"-184";"  317 (  300,   334)";"    3 (    3,     4)";"   935 (  842,   1027)";"    21 (    18,     23)";"  244 (   215,   273)";" 137 (  117,   156)";"  22 (   18,   26)";"  40 (   35,   45)";"  71 (   63,    80)";"40%"
"2014-05-05";"-213";"   15 (    8,    22)";"    1 (    1,     1)";"    93 (   57,    128)";"     5 (     4,      7)";"   63 (    43,    84)";"  38 (   23,    53)";"   6 (    3,    8)";"  11 (    7,   15)";"  20 (   13,    27)";"40%"
"2014-05-04";"-214";"   14 (    7,    21)";"    1 (    1,     1)";"    87 (   53,    121)";"     5 (     3,      7)";"   60 (    40,    80)";"  37 (   21,    52)";"   5 (    3,    8)";"  11 (    7,   14)";"  19 (   12,    26)";"40%"
"2014-05-03";"-215";"   13 (    6,    20)";"    1 (    1,     1)";"    82 (   50,    114)";"     5 (     3,      6)";"   57 (    38,    76)";"  36 (   20,    51)";"   5 (    3,    7)";"  10 (    6,   14)";"  18 (   11,    25)";"40%"
"2014-05-02";"-216";"   12 (    6,    19)";"    1 (    0,     1)";"    77 (   46,    108)";"     4 (     3,      6)";"   53 (    35,    71)";"  35 (   19,    50)";"   5 (    2,    7)";"  10 (    6,   14)";"  18 (   11,    25)";"40%"
"2014-05-01";"-217";"   12 (    5,    18)";"    1 (    0,     1)";"    73 (   43,    102)";"     4 (     3,      6)";"   49 (    32,    66)";"  34 (   19,    50)";"   4 (    2,    6)";"  10 (    6,   14)";"  17 (   10,    24)";"40%"
"2014-04-30";"-218";"   11 (    4,    17)";"    1 (    0,     1)";"    69 (   40,     97)";"     4 (     2,      5)";"   46 (    30,    61)";"  34 (   18,    50)";"   4 (    2,    6)";"   9 (    5,   13)";"  17 (   10,    24)";"40%"
"2014-04-29";"-219";"   10 (    3,    16)";"    1 (    0,     1)";"    65 (   37,     92)";"     3 (     2,      5)";"   41 (    27,    56)";"  34 (   17,    50)";"   3 (    2,    5)";"   9 (    5,   13)";"  17 (    9,    24)";"40%"
"2014-04-28";"-220";"    9 (    3,    15)";"    1 (    0,     1)";"    61 (   35,     88)";"     3 (     2,      4)";"   37 (    24,    50)";"  34 (   17,    51)";"   3 (    1,    5)";"   9 (    5,   14)";"  17 (    9,    24)";"40%"
"2014-04-27";"-221";"    8 (    2,    15)";"    1 (    0,     1)";"    58 (   33,     84)";"     3 (     2,      3)";"   32 (    21,    43)";"  35 (   17,    53)";"   2 (    1,    4)";"   9 (    5,   14)";"  17 (    9,    25)";"40%"
"2014-04-26";"-222";"    7 (    1,    14)";"    1 (    0,     1)";"    56 (   31,     81)";"     2 (     1,      3)";"   26 (    17,    35)";"  37 (   17,    56)";"   2 (    1,    3)";"  10 (    5,   14)";"  17 (    9,    26)";"40%"
"2014-04-25";"-223";"    6 (    0,    13)";"    1 (    0,     2)";"    54 (   29,     79)";"     1 (     1,      2)";"   19 (    12,    26)";"  39 (   18,    60)";"   1 (    0,    1)";"  10 (    5,   15)";"  18 (    8,    27)";"40%"
"2014-04-24";"-224";"    5 (   -1,    12)";"-7643 (-8300, -6985)";"    53 (   28,     78)";"-38658 (-43208, -34108)";"   11 (     4,    17)";"  42 (   19,    65)";"   0 (    0,    0)";"  11 (    5,   16)";"  19 (    8,    29)";"40%"
