"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-07-30";"-127";"  578 (  535,   621)";" 14 (  13,  15)";"  3105 ( 2908,   3303)";"  69 (  62,   77)";"  797 (   712,   882)";" 550 (  510,   591)";" 110 (  103,  116)";" 165 (  155,  175)";" 297 (  278,   315)";"40%"
"2014-07-29";"-128";"  564 (  521,   607)";" 14 (  13,  15)";"  3036 ( 2839,   3233)";"  68 (  62,   75)";"  785 (   705,   865)";" 542 (  504,   580)";" 108 (  102,  114)";" 163 (  153,  172)";" 293 (  275,   310)";"40%"
"2014-07-28";"-129";"  550 (  508,   593)";" 13 (  13,  14)";"  2968 ( 2771,   3164)";"  67 (  61,   74)";"  774 (   699,   849)";" 535 (  499,   570)";" 106 (  100,  112)";" 160 (  151,  169)";" 288 (  272,   305)";"40%"
"2014-07-27";"-130";"  537 (  495,   579)";" 13 (  12,  14)";"  2900 ( 2704,   3096)";"  66 (  60,   72)";"  763 (   692,   834)";" 527 (  493,   561)";" 105 (   99,  111)";" 158 (  149,  167)";" 284 (  269,   300)";"40%"
"2014-07-26";"-131";"  524 (  482,   566)";" 13 (  12,  14)";"  2834 ( 2638,   3029)";"  65 (  60,   71)";"  752 (   685,   818)";" 519 (  487,   551)";" 103 (   97,  109)";" 156 (  147,  164)";" 280 (  265,   295)";"40%"
"2014-07-25";"-132";"  511 (  469,   552)";" 13 (  12,  14)";"  2768 ( 2573,   2963)";"  65 (  59,   70)";"  741 (   679,   803)";" 512 (  481,   543)";" 102 (   95,  108)";" 153 (  146,  161)";" 276 (  262,   290)";"40%"
"2014-07-24";"-133";"  498 (  456,   539)";" 13 (  12,  13)";"  2704 ( 2509,   2898)";"  64 (  59,   69)";"  730 (   672,   789)";" 504 (  475,   534)";" 100 (   94,  106)";" 151 (  144,  159)";" 272 (  259,   286)";"40%"
"2014-07-23";"-134";"  485 (  444,   526)";" 12 (  12,  13)";"  2640 ( 2446,   2834)";"  63 (  58,   67)";"  720 (   665,   775)";" 497 (  469,   526)";"  99 (   92,  105)";" 149 (  142,  156)";" 268 (  255,   281)";"40%"
"2014-07-22";"-135";"  473 (  432,   513)";" 12 (  12,  13)";"  2577 ( 2384,   2771)";"  62 (  57,   66)";"  709 (   658,   761)";" 490 (  462,   518)";"  97 (   91,  104)";" 147 (  140,  154)";" 264 (  251,   277)";"40%"
"2014-07-21";"-136";"  460 (  420,   501)";" 12 (  11,  13)";"  2516 ( 2322,   2709)";"  61 (  57,   65)";"  699 (   651,   748)";" 483 (  456,   511)";"  96 (   89,  102)";" 145 (  138,  152)";" 260 (  248,   273)";"40%"
"2014-07-20";"-137";"  448 (  408,   488)";" 12 (  11,  13)";"  2455 ( 2262,   2647)";"  60 (  56,   64)";"  689 (   643,   735)";" 476 (  449,   504)";"  94 (   87,  101)";" 143 (  136,  150)";" 257 (  244,   269)";"40%"
"2014-07-19";"-138";"  436 (  397,   476)";" 12 (  11,  12)";"  2395 ( 2203,   2586)";"  59 (  55,   63)";"  679 (   636,   722)";" 469 (  442,   497)";"  93 (   86,  100)";" 141 (  133,  148)";" 253 (  240,   266)";"40%"
"2014-07-18";"-139";"  424 (  385,   464)";" 12 (  11,  12)";"  2336 ( 2145,   2526)";"  58 (  55,   62)";"  669 (   628,   711)";" 463 (  435,   490)";"  91 (   84,   99)";" 138 (  131,  146)";" 249 (  236,   262)";"40%"
"2014-07-17";"-140";"  413 (  374,   451)";" 11 (  11,  12)";"  2277 ( 2088,   2467)";"  57 (  54,   61)";"  660 (   621,   699)";" 456 (  428,   484)";"  90 (   82,   98)";" 136 (  129,  144)";" 246 (  233,   259)";"40%"
"2014-07-16";"-141";"  401 (  363,   440)";" 11 (  11,  12)";"  2220 ( 2031,   2408)";"  57 (  53,   60)";"  650 (   613,   688)";" 449 (  420,   478)";"  89 (   81,   96)";" 134 (  127,  142)";" 242 (  229,   256)";"40%"
"2014-07-15";"-142";"  390 (  352,   428)";" 11 (  10,  12)";"  2163 ( 1976,   2351)";"  56 (  53,   59)";"  641 (   605,   678)";" 443 (  413,   473)";"  87 (   79,   95)";" 133 (  125,  140)";" 239 (  225,   252)";"40%"
"2014-07-14";"-143";"  379 (  342,   416)";" 11 (  10,  12)";"  2107 ( 1921,   2293)";"  55 (  52,   58)";"  632 (   596,   668)";" 437 (  406,   467)";"  86 (   78,   94)";" 131 (  123,  138)";" 235 (  221,   249)";"40%"
"2014-07-13";"-144";"  368 (  331,   404)";" 11 (  10,  12)";"  2052 ( 1868,   2237)";"  54 (  51,   57)";"  623 (   588,   658)";" 430 (  399,   462)";"  84 (   76,   93)";" 129 (  121,  137)";" 232 (  217,   246)";"40%"
"2014-07-12";"-145";"  357 (  321,   393)";" 11 (  10,  11)";"  1998 ( 1815,   2181)";"  53 (  50,   57)";"  614 (   579,   649)";" 424 (  392,   457)";"  83 (   75,   91)";" 127 (  118,  135)";" 228 (  213,   243)";"40%"
"2014-07-11";"-146";"  346 (  311,   382)";" 11 (  10,  11)";"  1945 ( 1764,   2125)";"  53 (  50,   56)";"  605 (   570,   641)";" 418 (  384,   452)";"  82 (   73,   90)";" 125 (  116,  134)";" 225 (  209,   240)";"40%"
"2014-07-10";"-147";"  336 (  301,   371)";" 10 (   9,  11)";"  1892 ( 1713,   2071)";"  52 (  49,   55)";"  597 (   561,   633)";" 412 (  377,   447)";"  80 (   72,   89)";" 123 (  114,  132)";" 221 (  205,   238)";"40%"
"2014-07-09";"-148";"  326 (  291,   360)";" 10 (   9,  11)";"  1840 ( 1663,   2017)";"  51 (  48,   54)";"  588 (   552,   625)";" 406 (  370,   442)";"  79 (   70,   87)";" 121 (  112,  130)";" 218 (  202,   235)";"40%"
"2014-07-08";"-149";"  315 (  282,   349)";" 10 (   9,  11)";"  1789 ( 1614,   1963)";"  51 (  47,   54)";"  580 (   542,   618)";" 400 (  363,   437)";"  77 (   68,   86)";" 119 (  110,  129)";" 215 (  198,   232)";"40%"
"2014-07-07";"-150";"  305 (  273,   338)";" 10 (   9,  11)";"  1738 ( 1566,   1910)";"  50 (  46,   53)";"  572 (   533,   611)";" 394 (  356,   432)";"  76 (   67,   85)";" 118 (  108,  127)";" 212 (  194,   229)";"40%"
"2014-07-06";"-151";"  295 (  263,   327)";" 10 (   9,  11)";"  1688 ( 1519,   1858)";"  49 (  46,   53)";"  564 (   524,   604)";" 389 (  350,   428)";"  74 (   65,   83)";" 116 (  106,  126)";" 208 (  190,   226)";"40%"
"2014-07-05";"-152";"  286 (  254,   317)";" 10 (   9,  11)";"  1639 ( 1472,   1806)";"  48 (  45,   52)";"  556 (   515,   597)";" 383 (  343,   423)";"  73 (   64,   82)";" 114 (  104,  124)";" 205 (  187,   224)";"40%"
"2014-07-04";"-153";"  276 (  245,   307)";"  9 (   8,  11)";"  1591 ( 1427,   1755)";"  48 (  44,   52)";"  548 (   505,   591)";" 377 (  336,   418)";"  71 (   62,   80)";" 112 (  102,  123)";" 202 (  183,   221)";"40%"
"2014-07-03";"-154";"  267 (  237,   296)";"  9 (   8,  10)";"  1543 ( 1382,   1704)";"  47 (  43,   51)";"  541 (   496,   585)";" 371 (  329,   413)";"  70 (   61,   79)";" 110 (  100,  121)";" 199 (  179,   218)";"40%"
"2014-07-02";"-155";"  257 (  228,   286)";"  9 (   8,  10)";"  1496 ( 1338,   1654)";"  46 (  42,   51)";"  534 (   487,   580)";" 366 (  323,   409)";"  68 (   60,   77)";" 109 (   98,  119)";" 195 (  176,   215)";"40%"
"2014-07-01";"-156";"  248 (  219,   277)";"  9 (   8,  10)";"  1449 ( 1294,   1605)";"  46 (  42,   50)";"  527 (   479,   575)";" 360 (  316,   404)";"  67 (   58,   75)";" 107 (   96,  118)";" 192 (  172,   212)";"40%"
"2014-06-30";"-157";"  239 (  211,   267)";"  9 (   8,  10)";"  1403 ( 1251,   1556)";"  45 (  41,   50)";"  520 (   470,   570)";" 354 (  310,   399)";"  65 (   57,   74)";" 105 (   94,  116)";" 189 (  168,   209)";"40%"
"2014-06-29";"-158";"  230 (  203,   257)";"  9 (   8,  10)";"  1358 ( 1209,   1507)";"  45 (  40,   49)";"  513 (   461,   565)";" 349 (  304,   394)";"  63 (   55,   72)";" 103 (   92,  115)";" 185 (  165,   206)";"40%"
"2014-06-28";"-159";"  221 (  195,   248)";"  9 (   7,  10)";"  1313 ( 1168,   1459)";"  44 (  39,   49)";"  507 (   453,   561)";" 343 (  297,   389)";"  62 (   54,   70)";" 101 (   90,  113)";" 182 (  161,   203)";"40%"
"2014-06-27";"-160";"  213 (  187,   239)";"  8 (   7,  10)";"  1269 ( 1127,   1412)";"  44 (  39,   49)";"  501 (   445,   557)";" 337 (  291,   383)";"  60 (   52,   68)";"  99 (   88,  111)";" 179 (  158,   200)";"40%"
"2014-06-26";"-161";"  204 (  179,   230)";"  8 (   7,   9)";"  1226 ( 1087,   1365)";"  43 (  38,   48)";"  495 (   437,   554)";" 331 (  285,   377)";"  58 (   50,   66)";"  97 (   86,  109)";" 175 (  154,   196)";"40%"
"2014-06-25";"-162";"  196 (  171,   221)";"  8 (   7,   9)";"  1182 ( 1047,   1318)";"  43 (  37,   48)";"  490 (   430,   551)";" 325 (  278,   371)";"  56 (   49,   64)";"  95 (   83,  107)";" 171 (  150,   192)";"40%"
"2014-06-24";"-163";"  188 (  163,   212)";"  8 (   7,   9)";"  1140 ( 1007,   1272)";"  42 (  37,   48)";"  486 (   422,   549)";" 318 (  272,   364)";"  54 (   47,   61)";"  93 (   81,  105)";" 168 (  147,   188)";"40%"
"2014-06-23";"-164";"  180 (  156,   204)";"  8 (   7,   9)";"  1097 (  968,   1226)";"  42 (  36,   48)";"  482 (   415,   548)";" 311 (  265,   356)";"  52 (   46,   59)";"  91 (   79,  102)";" 163 (  143,   184)";"40%"
"2014-06-22";"-165";"  172 (  149,   196)";"  8 (   6,   9)";"  1055 (  929,   1181)";"  42 (  36,   48)";"  478 (   409,   548)";" 303 (  258,   348)";"  50 (   44,   57)";"  88 (   77,  100)";" 159 (  139,   180)";"40%"
"2014-06-21";"-166";"  164 (  141,   188)";"  7 (   6,   8)";"  1013 (  891,   1136)";"  42 (  35,   48)";"  476 (   403,   549)";" 295 (  251,   339)";"  48 (   42,   54)";"  86 (   75,   97)";" 155 (  135,   174)";"40%"
"2014-06-20";"-167";"  157 (  134,   180)";"  7 (   6,   8)";"   971 (  852,   1091)";"  42 (  35,   49)";"  475 (   398,   552)";" 286 (  244,   328)";"  46 (   41,   52)";"  83 (   73,   94)";" 150 (  131,   169)";"40%"
"2014-06-19";"-168";"  150 (  128,   172)";"  7 (   6,   8)";"   930 (  813,   1047)";"  42 (  34,   49)";"  475 (   394,   557)";" 276 (  236,   316)";"  44 (   39,   50)";"  80 (   70,   90)";" 144 (  126,   162)";"40%"
"2014-06-18";"-169";"  143 (  121,   165)";"  7 (   6,   7)";"   888 (  774,   1002)";"  41 (  34,   48)";"  477 (   390,   564)";" 265 (  228,   302)";"  42 (   37,   48)";"  77 (   67,   86)";" 138 (  121,   155)";"40%"
"2014-06-17";"-170";"  137 (  115,   158)";"  6 (   5,   7)";"   847 (  735,    959)";"  39 (  32,   46)";"  456 (   376,   535)";" 253 (  219,   287)";"  41 (   36,   45)";"  73 (   65,   82)";" 132 (  117,   148)";"40%"
"2014-06-16";"-171";"  130 (  109,   152)";"  6 (   5,   7)";"   808 (  698,    918)";"  37 (  31,   43)";"  435 (   362,   508)";" 242 (  210,   273)";"  39 (   34,   43)";"  70 (   62,   78)";" 126 (  112,   141)";"40%"
"2014-06-15";"-172";"  124 (  103,   146)";"  6 (   5,   6)";"   771 (  662,    880)";"  36 (  30,   41)";"  416 (   349,   483)";" 231 (  202,   260)";"  37 (   32,   42)";"  67 (   60,   74)";" 121 (  107,   134)";"40%"
"2014-06-14";"-173";"  119 (   98,   140)";"  5 (   5,   6)";"   735 (  628,    842)";"  34 (  29,   39)";"  397 (   336,   459)";" 221 (  193,   248)";"  35 (   31,   40)";"  64 (   57,   71)";" 115 (  103,   128)";"40%"
"2014-06-13";"-174";"  113 (   93,   134)";"  5 (   5,   6)";"   701 (  595,    807)";"  33 (  28,   37)";"  380 (   324,   436)";" 211 (  185,   237)";"  34 (   29,   38)";"  61 (   55,   68)";" 110 (   98,   122)";"40%"
"2014-06-12";"-175";"  108 (   88,   128)";"  5 (   4,   6)";"   668 (  564,    773)";"  31 (  27,   35)";"  363 (   311,   414)";" 201 (  177,   226)";"  32 (   28,   37)";"  58 (   52,   65)";" 105 (   94,   116)";"40%"
"2014-06-11";"-176";"  103 (   83,   123)";"  5 (   4,   5)";"   637 (  534,    741)";"  30 (  26,   34)";"  347 (   299,   394)";" 192 (  169,   216)";"  31 (   27,   35)";"  56 (   50,   62)";" 101 (   90,   111)";"40%"
"2014-06-10";"-177";"   98 (   79,   118)";"  5 (   4,   5)";"   608 (  505,    710)";"  28 (  25,   32)";"  331 (   287,   375)";" 184 (  162,   206)";"  30 (   25,   34)";"  53 (   48,   59)";"  96 (   86,   106)";"40%"
"2014-06-09";"-178";"   94 (   74,   113)";"  4 (   4,   5)";"   579 (  478,    680)";"  27 (  24,   31)";"  316 (   276,   357)";" 176 (  154,   197)";"  28 (   24,   32)";"  51 (   46,   56)";"  92 (   82,   102)";"40%"
"2014-06-08";"-179";"   89 (   70,   108)";"  4 (   4,   5)";"   552 (  452,    652)";"  26 (  23,   29)";"  302 (   264,   340)";" 168 (  147,   189)";"  27 (   23,   31)";"  49 (   43,   54)";"  88 (   78,    97)";"40%"
"2014-06-07";"-180";"   85 (   67,   104)";"  4 (   3,   4)";"   526 (  428,    624)";"  25 (  22,   28)";"  289 (   253,   324)";" 161 (  140,   181)";"  26 (   22,   30)";"  47 (   41,   52)";"  84 (   74,    93)";"40%"
"2014-06-06";"-181";"   81 (   63,    99)";"  4 (   3,   4)";"   501 (  405,    598)";"  24 (  21,   27)";"  276 (   242,   309)";" 153 (  133,   173)";"  25 (   21,   29)";"  45 (   39,   50)";"  80 (   71,    89)";"40%"
"2014-06-05";"-182";"   77 (   60,    95)";"  4 (   3,   4)";"   478 (  382,    573)";"  23 (  20,   25)";"  264 (   232,   296)";" 147 (  127,   166)";"  24 (   19,   28)";"  43 (   37,   48)";"  77 (   67,    86)";"40%"
"2014-06-04";"-183";"   74 (   56,    91)";"  3 (   3,   4)";"   455 (  361,    549)";"  22 (  19,   24)";"  252 (   222,   282)";" 140 (  121,   160)";"  23 (   18,   27)";"  41 (   36,   46)";"  73 (   64,    82)";"40%"
"2014-06-03";"-184";"   70 (   53,    87)";"  3 (   3,   4)";"   434 (  341,    526)";"  21 (  18,   23)";"  241 (   211,   270)";" 134 (  115,   153)";"  22 (   17,   26)";"  39 (   34,   44)";"  70 (   61,    79)";"40%"
"2014-06-02";"-185";"   67 (   50,    83)";"  3 (   3,   4)";"   413 (  323,    503)";"  20 (  17,   22)";"  230 (   202,   259)";" 128 (  109,   147)";"  21 (   17,   25)";"  37 (   32,   42)";"  67 (   58,    76)";"40%"
"2014-06-01";"-186";"   64 (   48,    80)";"  3 (   3,   4)";"   393 (  305,    482)";"  19 (  16,   21)";"  220 (   192,   248)";" 122 (  103,   142)";"  20 (   16,   24)";"  36 (   31,   40)";"  64 (   55,    73)";"40%"
"2014-05-31";"-187";"   61 (   45,    76)";"  3 (   2,   3)";"   374 (  287,    461)";"  18 (  16,   20)";"  210 (   183,   237)";" 117 (   98,   136)";"  19 (   15,   23)";"  34 (   29,   39)";"  61 (   52,    70)";"40%"
"2014-05-30";"-188";"   58 (   43,    73)";"  3 (   2,   3)";"   356 (  271,    441)";"  17 (  15,   20)";"  201 (   174,   228)";" 112 (   93,   131)";"  18 (   14,   22)";"  32 (   28,   37)";"  58 (   50,    67)";"40%"
"2014-05-29";"-189";"   55 (   40,    70)";"  3 (   2,   3)";"   339 (  256,    422)";"  16 (  14,   19)";"  192 (   165,   219)";" 107 (   88,   126)";"  17 (   13,   21)";"  31 (   26,   36)";"  56 (   47,    65)";"40%"
"2014-05-28";"-190";"   52 (   38,    67)";"  3 (   2,   3)";"   323 (  241,    404)";"  16 (  13,   18)";"  184 (   157,   210)";" 102 (   83,   121)";"  16 (   13,   20)";"  30 (   25,   35)";"  53 (   45,    62)";"40%"
"2014-05-27";"-191";"   50 (   36,    64)";"  2 (   2,   3)";"   307 (  228,    386)";"  15 (  13,   17)";"  175 (   149,   202)";"  98 (   79,   117)";"  16 (   12,   20)";"  28 (   24,   33)";"  51 (   42,    60)";"40%"
"2014-05-26";"-192";"   48 (   34,    61)";"  2 (   2,   3)";"   292 (  215,    369)";"  14 (  12,   17)";"  168 (   142,   194)";"  93 (   75,   112)";"  15 (   11,   19)";"  27 (   22,   32)";"  49 (   40,    57)";"40%"
"2014-05-25";"-193";"   45 (   32,    58)";"  2 (   2,   3)";"   277 (  202,    352)";"  14 (  11,   16)";"  160 (   134,   186)";"  89 (   71,   108)";"  14 (   11,   18)";"  26 (   21,   31)";"  47 (   38,    55)";"40%"
"2014-05-24";"-194";"   43 (   30,    56)";"  2 (   2,   3)";"   264 (  191,    337)";"  13 (  11,   15)";"  153 (   127,   179)";"  85 (   67,   104)";"  14 (   10,   18)";"  25 (   20,   30)";"  45 (   36,    53)";"40%"
"2014-05-23";"-195";"   41 (   28,    53)";"  2 (   2,   2)";"   250 (  180,    321)";"  13 (  10,   15)";"  146 (   121,   172)";"  82 (   63,   100)";"  13 (    9,   17)";"  24 (   19,   28)";"  43 (   34,    51)";"40%"
"2014-05-22";"-196";"   39 (   27,    51)";"  2 (   1,   2)";"   238 (  169,    307)";"  12 (  10,   14)";"  140 (   114,   166)";"  78 (   60,    96)";"  13 (    9,   16)";"  23 (   18,   27)";"  41 (   32,    49)";"40%"
