"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-07-11";"-143";"  593 (  550,   635)";"   10 (    9,    11)";"  2424 (  2196,   2653)";"    52 (    49,     56)";"  601 ( 563,   640)";"  409 ( 369,   449)";"  79 ( 69,   90)";" 122 ( 112,  133)";" 220 ( 201,   239)";"40%"
"2014-07-10";"-144";"  583 (  541,   624)";"   10 (    9,    11)";"  2372 (  2146,   2598)";"    51 (    48,     55)";"  592 ( 552,   632)";"  402 ( 360,   444)";"  78 ( 67,   89)";" 120 ( 109,  131)";" 216 ( 197,   235)";"40%"
"2014-07-09";"-145";"  573 (  532,   613)";"   10 (    9,    11)";"  2321 (  2098,   2543)";"    51 (    47,     54)";"  582 ( 540,   624)";"  396 ( 353,   439)";"  76 ( 65,   87)";" 118 ( 107,  129)";" 212 ( 192,   233)";"40%"
"2014-07-08";"-146";"  563 (  523,   602)";"   10 (    9,    11)";"  2270 (  2050,   2490)";"    50 (    46,     54)";"  573 ( 529,   616)";"  389 ( 345,   434)";"  75 ( 64,   86)";" 116 ( 105,  128)";" 209 ( 188,   230)";"40%"
"2014-07-07";"-147";"  553 (  514,   592)";"   10 (    8,    11)";"  2220 (  2004,   2437)";"    49 (    45,     53)";"  563 ( 518,   609)";"  383 ( 337,   429)";"  74 ( 62,   85)";" 114 ( 102,  126)";" 205 ( 184,   227)";"40%"
"2014-07-06";"-148";"  543 (  506,   581)";"    9 (    8,    11)";"  2171 (  1958,   2384)";"    48 (    44,     52)";"  554 ( 507,   602)";"  377 ( 329,   424)";"  72 ( 61,   83)";" 112 ( 100,  124)";" 202 ( 180,   224)";"40%"
"2014-07-05";"-149";"  534 (  497,   570)";"    9 (    8,    11)";"  2123 (  1914,   2332)";"    47 (    43,     52)";"  545 ( 496,   595)";"  370 ( 322,   419)";"  71 ( 59,   82)";" 110 (  98,  123)";" 198 ( 176,   221)";"40%"
"2014-07-04";"-150";"  524 (  489,   560)";"    9 (    8,    10)";"  2075 (  1870,   2281)";"    47 (    42,     51)";"  536 ( 485,   588)";"  364 ( 315,   414)";"  69 ( 58,   81)";" 108 (  96,  121)";" 195 ( 172,   218)";"40%"
"2014-07-03";"-151";"  515 (  481,   550)";"    9 (    8,    10)";"  2029 (  1828,   2230)";"    46 (    41,     51)";"  528 ( 475,   581)";"  358 ( 308,   409)";"  68 ( 56,   79)";" 107 (  94,  119)";" 192 ( 168,   215)";"40%"
"2014-07-02";"-152";"  506 (  473,   540)";"    9 (    8,    10)";"  1983 (  1786,   2180)";"    45 (    40,     50)";"  519 ( 464,   575)";"  352 ( 301,   404)";"  66 ( 55,   78)";" 105 (  91,  118)";" 188 ( 165,   212)";"40%"
"2014-07-01";"-153";"  497 (  465,   530)";"    9 (    7,    10)";"  1938 (  1745,   2130)";"    44 (    39,     50)";"  511 ( 454,   568)";"  346 ( 294,   399)";"  65 ( 54,   76)";" 103 (  89,  116)";" 185 ( 161,   209)";"40%"
"2014-06-30";"-154";"  489 (  458,   520)";"    9 (    7,    10)";"  1893 (  1706,   2081)";"    44 (    39,     49)";"  503 ( 444,   562)";"  341 ( 287,   394)";"  63 ( 52,   75)";" 101 (  87,  115)";" 182 ( 157,   206)";"40%"
"2014-06-29";"-155";"  480 (  450,   510)";"    8 (    7,    10)";"  1849 (  1667,   2032)";"    43 (    38,     49)";"  495 ( 434,   556)";"  335 ( 280,   389)";"  62 ( 51,   73)";"  99 (  85,  113)";" 178 ( 154,   203)";"40%"
"2014-06-28";"-156";"  472 (  443,   501)";"    8 (    7,    10)";"  1806 (  1629,   1984)";"    42 (    37,     48)";"  488 ( 425,   551)";"  329 ( 274,   384)";"  60 ( 49,   71)";"  97 (  83,  111)";" 175 ( 150,   200)";"40%"
"2014-06-27";"-157";"  464 (  436,   491)";"    8 (    7,    10)";"  1764 (  1591,   1936)";"    42 (    36,     48)";"  480 ( 415,   545)";"  323 ( 267,   379)";"  59 ( 48,   70)";"  96 (  81,  110)";" 172 ( 146,   197)";"40%"
"2014-06-26";"-158";"  455 (  429,   482)";"    8 (    7,     9)";"  1722 (  1555,   1889)";"    41 (    35,     47)";"  473 ( 406,   540)";"  317 ( 261,   374)";"  57 ( 47,   68)";"  94 (  79,  108)";" 169 ( 143,   194)";"40%"
"2014-06-25";"-159";"  448 (  422,   473)";"    8 (    6,     9)";"  1681 (  1519,   1843)";"    41 (    34,     47)";"  467 ( 397,   536)";"  312 ( 255,   368)";"  56 ( 45,   66)";"  92 (  77,  106)";" 165 ( 139,   191)";"40%"
"2014-06-24";"-160";"  440 (  415,   464)";"    8 (    6,     9)";"  1640 (  1484,   1796)";"    40 (    34,     46)";"  460 ( 389,   531)";"  306 ( 249,   363)";"  54 ( 44,   64)";"  90 (  75,  104)";" 162 ( 136,   188)";"40%"
"2014-06-23";"-161";"  432 (  408,   456)";"    8 (    6,     9)";"  1600 (  1449,   1751)";"    40 (    33,     46)";"  454 ( 380,   527)";"  300 ( 243,   357)";"  52 ( 43,   62)";"  88 (  74,  102)";" 158 ( 132,   184)";"40%"
"2014-06-22";"-162";"  425 (  402,   447)";"    7 (    6,     9)";"  1560 (  1416,   1705)";"    39 (    32,     46)";"  448 ( 372,   524)";"  293 ( 236,   350)";"  51 ( 41,   60)";"  86 (  72,  100)";" 155 ( 129,   181)";"40%"
"2014-06-21";"-163";"  417 (  395,   439)";"    7 (    6,     9)";"  1521 (  1383,   1660)";"    39 (    32,     46)";"  443 ( 365,   521)";"  287 ( 230,   344)";"  49 ( 40,   58)";"  84 (  70,   98)";" 151 ( 125,   177)";"40%"
"2014-06-20";"-164";"  410 (  389,   431)";"    7 (    6,     8)";"  1483 (  1350,   1615)";"    38 (    31,     46)";"  438 ( 357,   519)";"  280 ( 224,   336)";"  47 ( 39,   56)";"  82 (  68,   96)";" 147 ( 122,   173)";"40%"
"2014-06-19";"-165";"  403 (  383,   423)";"    7 (    5,     8)";"  1444 (  1318,   1571)";"    38 (    30,     45)";"  435 ( 350,   519)";"  273 ( 218,   328)";"  45 ( 37,   53)";"  80 (  66,   93)";" 143 ( 118,   168)";"40%"
"2014-06-18";"-166";"  396 (  377,   416)";"    7 (    5,     8)";"  1406 (  1287,   1526)";"    38 (    30,     46)";"  431 ( 344,   519)";"  265 ( 212,   319)";"  43 ( 36,   51)";"  77 (  64,   91)";" 139 ( 115,   163)";"40%"
"2014-06-17";"-167";"  390 (  371,   408)";"    6 (    5,     8)";"  1369 (  1255,   1482)";"    38 (    29,     46)";"  429 ( 338,   521)";"  257 ( 205,   309)";"  42 ( 35,   49)";"  75 (  62,   88)";" 134 ( 111,   158)";"40%"
"2014-06-16";"-168";"  383 (  365,   401)";"    6 (    5,     7)";"  1331 (  1224,   1438)";"    38 (    29,     46)";"  428 ( 333,   524)";"  248 ( 199,   297)";"  40 ( 33,   46)";"  72 (  59,   84)";" 129 ( 107,   152)";"40%"
"2014-06-15";"-169";"  377 (  359,   395)";"    6 (    5,     7)";"  1294 (  1193,   1394)";"    37 (    28,     45)";"  429 ( 328,   530)";"  238 ( 191,   284)";"  38 ( 32,   44)";"  69 (  57,   81)";" 124 ( 103,   145)";"40%"
"2014-06-14";"-170";"  371 (  354,   389)";"    6 (    5,     7)";"  1257 (  1163,   1350)";"    35 (    27,     43)";"  410 ( 316,   503)";"  227 ( 184,   270)";"  36 ( 31,   42)";"  66 (  55,   77)";" 118 (  99,   138)";"40%"
"2014-06-13";"-171";"  366 (  348,   383)";"    5 (    4,     6)";"  1222 (  1134,   1310)";"    34 (    26,     41)";"  391 ( 304,   478)";"  217 ( 177,   256)";"  35 ( 30,   40)";"  63 (  53,   73)";" 113 (  95,   131)";"40%"
"2014-06-12";"-172";"  360 (  343,   377)";"    5 (    4,     6)";"  1188 (  1105,   1271)";"    32 (    25,     39)";"  374 ( 293,   454)";"  207 ( 171,   243)";"  33 ( 29,   38)";"  60 (  51,   69)";" 108 (  92,   125)";"40%"
"2014-06-11";"-173";"  355 (  338,   372)";"    5 (    4,     6)";"  1156 (  1077,   1235)";"    31 (    24,     37)";"  357 ( 282,   431)";"  198 ( 164,   231)";"  32 ( 27,   36)";"  57 (  49,   66)";" 103 (  88,   119)";"40%"
"2014-06-10";"-174";"  350 (  334,   367)";"    5 (    4,     5)";"  1125 (  1051,   1200)";"    29 (    23,     35)";"  341 ( 272,   410)";"  189 ( 158,   220)";"  30 ( 26,   34)";"  55 (  47,   63)";"  99 (  85,   113)";"40%"
"2014-06-09";"-175";"  345 (  329,   362)";"    4 (    4,     5)";"  1096 (  1025,   1168)";"    28 (    23,     33)";"  325 ( 262,   389)";"  181 ( 152,   209)";"  29 ( 25,   33)";"  52 (  45,   60)";"  94 (  81,   107)";"40%"
"2014-06-08";"-176";"  341 (  325,   357)";"    4 (    4,     5)";"  1068 (  1000,   1137)";"    27 (    22,     32)";"  311 ( 252,   370)";"  172 ( 146,   199)";"  28 ( 24,   31)";"  50 (  43,   57)";"  90 (  78,   102)";"40%"
"2014-06-07";"-177";"  337 (  321,   353)";"    4 (    3,     5)";"  1042 (   976,   1108)";"    25 (    21,     30)";"  297 ( 242,   351)";"  165 ( 140,   189)";"  26 ( 23,   30)";"  48 (  42,   54)";"  86 (  75,    97)";"40%"
"2014-06-06";"-178";"  333 (  317,   349)";"    4 (    3,     4)";"  1016 (   953,   1080)";"    24 (    20,     29)";"  284 ( 233,   334)";"  158 ( 135,   180)";"  25 ( 22,   28)";"  46 (  40,   51)";"  82 (  72,    93)";"40%"
"2014-06-05";"-179";"  329 (  313,   345)";"    4 (    3,     4)";"   992 (   930,   1054)";"    23 (    19,     27)";"  271 ( 224,   317)";"  151 ( 130,   171)";"  24 ( 21,   27)";"  44 (  38,   49)";"  79 (  69,    88)";"40%"
"2014-06-04";"-180";"  325 (  309,   341)";"    4 (    3,     4)";"   969 (   909,   1029)";"    22 (    19,     26)";"  259 ( 216,   302)";"  144 ( 125,   163)";"  23 ( 21,   26)";"  42 (  37,   47)";"  75 (  66,    84)";"40%"
"2014-06-03";"-181";"  321 (  306,   337)";"    3 (    3,     4)";"   947 (   888,   1005)";"    21 (    18,     25)";"  247 ( 207,   287)";"  138 ( 120,   155)";"  22 ( 20,   25)";"  40 (  35,   44)";"  72 (  64,    80)";"40%"
"2014-05-05";"-210";"   21 (    8,    33)";"    1 (    1,     1)";"   104 (    67,    142)";"     5 (     5,      6)";"   63 (  53,    73)";"   36 (  29,    43)";"   6 (  4,    7)";"  10 (   9,   12)";"  19 (  15,    22)";"40%"
"2014-05-04";"-211";"   20 (    8,    32)";"    1 (    1,     1)";"    99 (    62,    136)";"     5 (     4,      6)";"   60 (  51,    69)";"   35 (  27,    42)";"   5 (  4,    7)";"  10 (   8,   12)";"  18 (  15,    21)";"40%"
"2014-05-03";"-212";"   19 (    7,    31)";"    1 (    1,     1)";"    94 (    57,    130)";"     5 (     4,      6)";"   57 (  48,    66)";"   33 (  26,    41)";"   5 (  4,    7)";"  10 (   8,   11)";"  17 (  14,    21)";"40%"
"2014-05-02";"-213";"   18 (    6,    30)";"    1 (    1,     1)";"    89 (    53,    125)";"     5 (     4,      5)";"   54 (  45,    63)";"   32 (  25,    40)";"   5 (  3,    6)";"   9 (   7,   11)";"  17 (  13,    20)";"40%"
"2014-05-01";"-214";"   17 (    5,    29)";"    1 (    1,     1)";"    84 (    49,    119)";"     4 (     4,      5)";"   51 (  42,    59)";"   31 (  23,    39)";"   5 (  3,    6)";"   9 (   7,   11)";"  16 (  13,    19)";"40%"
"2014-04-30";"-215";"   16 (    5,    28)";"    1 (    1,     1)";"    80 (    45,    115)";"     4 (     3,      5)";"   48 (  40,    56)";"   30 (  22,    38)";"   4 (  3,    6)";"   9 (   7,   11)";"  16 (  12,    19)";"40%"
"2014-04-29";"-216";"   16 (    4,    27)";"    1 (    1,     1)";"    76 (    42,    110)";"     4 (     3,      4)";"   45 (  37,    52)";"   29 (  21,    37)";"   4 (  3,    5)";"   8 (   6,   10)";"  15 (  11,    19)";"40%"
"2014-04-28";"-217";"   15 (    4,    26)";"    1 (    1,     1)";"    72 (    38,    106)";"     3 (     3,      4)";"   42 (  35,    48)";"   29 (  21,    37)";"   4 (  2,    5)";"   8 (   6,   10)";"  15 (  11,    18)";"40%"
"2014-04-27";"-218";"   14 (    3,    25)";"    1 (    0,     1)";"    69 (    35,    102)";"     3 (     3,      4)";"   38 (  32,    44)";"   29 (  20,    37)";"   3 (  2,    5)";"   8 (   6,   10)";"  14 (  10,    18)";"40%"
"2014-04-26";"-219";"   13 (    3,    24)";"    1 (    0,     1)";"    65 (    32,     99)";"     3 (     2,      3)";"   34 (  29,    40)";"   29 (  19,    38)";"   3 (  2,    4)";"   8 (   6,   10)";"  14 (  10,    19)";"40%"
"2014-04-25";"-220";"   13 (    2,    24)";"    1 (    0,     1)";"    63 (    30,     96)";"     2 (     2,      3)";"   30 (  26,    35)";"   29 (  19,    39)";"   3 (  2,    4)";"   8 (   5,   10)";"  14 (  10,    19)";"40%"
"2014-04-24";"-221";"   12 (    1,    23)";"    1 (    0,     1)";"    60 (    27,     93)";"     2 (     2,      2)";"   26 (  21,    30)";"   30 (  19,    41)";"   2 (  1,    3)";"   8 (   5,   11)";"  14 (   9,    20)";"40%"
"2014-04-23";"-222";"   11 (    1,    22)";"    1 (    0,     1)";"    58 (    25,     91)";"     2 (     1,      2)";"   20 (  15,    25)";"   31 (  19,    44)";"   2 (  1,    2)";"   8 (   5,   11)";"  15 (   9,    21)";"40%"
"2014-04-22";"-223";"   10 (    0,    20)";"    1 (    0,     1)";"    57 (    23,     90)";"     1 (     0,      2)";"   14 (   7,    21)";"   34 (  19,    48)";"   1 (  0,    1)";"   9 (   5,   12)";"  16 (   9,    22)";"40%"
"2014-04-21";"-224";"   10 (    0,    19)";"-7112 (-7850, -6374)";"    56 (    21,     90)";"-35264 (-39603, -30926)";"    6 (  -3,    16)";"   37 (  20,    53)";"   0 (  0,    0)";"   9 (   5,   13)";"  16 (   9,    24)";"40%"
