"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-09-11";"-48";"  1535 (  1477,   1593)";"34";"   7710 (   7385,    8034)";"218";"  2532 (  2434,   2630)";"  1538 (  1450,   1626)";"  253 (  233,   274)";"  448 (  425,    470)";"   806 (   766,    847)";"37%"
"2014-09-10";"-49";"  1501 (  1443,   1558)";"33";"   7491 (   7169,    7813)";"211";"  2449 (  2352,   2546)";"  1486 (  1395,   1577)";"  247 (  226,   268)";"  433 (  410,    457)";"   780 (   738,    822)";"37%"
"2014-09-09";"-50";"  1468 (  1411,   1524)";"32";"   7280 (   6961,    7599)";"204";"  2369 (  2271,   2466)";"  1436 (  1342,   1531)";"  240 (  219,   262)";"  419 (  395,    443)";"   754 (   711,    798)";"37%"
"2014-09-08";"-51";"  1435 (  1379,   1491)";"32";"   7076 (   6760,    7391)";"198";"  2291 (  2191,   2391)";"  1388 (  1291,   1486)";"  234 (  213,   256)";"  406 (  381,    430)";"   730 (   685,    775)";"38%"
"2014-09-07";"-52";"  1404 (  1349,   1458)";"31";"   6878 (   6567,    7189)";"191";"  2216 (  2113,   2319)";"  1342 (  1241,   1442)";"  228 (  206,   250)";"  392 (  367,    418)";"   706 (   660,    753)";"38%"
"2014-09-06";"-53";"  1373 (  1319,   1427)";"30";"   6687 (   6381,    6993)";"185";"  2143 (  2035,   2250)";"  1297 (  1193,   1400)";"  222 (  201,   244)";"  380 (  353,    406)";"   684 (   636,    731)";"38%"
"2014-09-05";"-54";"  1343 (  1290,   1396)";"29";"   6502 (   6202,    6802)";"179";"  2072 (  1960,   2184)";"  1253 (  1147,   1359)";"  217 (  195,   239)";"  368 (  340,    395)";"   662 (   613,    710)";"38%"
"2014-09-04";"-55";"  1314 (  1261,   1366)";"28";"   6323 (   6029,    6618)";"173";"  2003 (  1887,   2120)";"  1211 (  1103,   1320)";"  212 (  190,   233)";"  356 (  328,    383)";"   640 (   591,    690)";"38%"
"2014-09-03";"-56";"  1286 (  1234,   1337)";"28";"   6150 (   5862,    6439)";"167";"  1937 (  1815,   2059)";"  1171 (  1061,   1281)";"  207 (  185,   228)";"  344 (  316,    372)";"   620 (   569,    670)";"38%"
"2014-09-02";"-57";"  1258 (  1207,   1309)";"27";"   5983 (   5702,    6265)";"161";"  1872 (  1745,   1999)";"  1132 (  1020,   1244)";"  202 (  180,   223)";"  333 (  305,    362)";"   600 (   549,    652)";"39%"
"2014-09-01";"-58";"  1231 (  1181,   1282)";"26";"   5822 (   5548,    6096)";"156";"  1810 (  1677,   1942)";"  1095 (   981,   1208)";"  197 (  176,   218)";"  323 (  294,    352)";"   581 (   529,    633)";"39%"
"2014-08-31";"-59";"  1205 (  1155,   1255)";"25";"   5666 (   5399,    5933)";"151";"  1749 (  1611,   1886)";"  1059 (   944,   1174)";"  193 (  172,   213)";"  313 (  284,    342)";"   563 (   511,    616)";"39%"
"2014-08-30";"-60";"  1180 (  1130,   1229)";"25";"   5515 (   5256,    5775)";"146";"  1689 (  1546,   1832)";"  1025 (   909,   1140)";"  189 (  169,   209)";"  303 (  274,    333)";"   546 (   493,    599)";"39%"
"2014-08-29";"-61";"  1155 (  1106,   1204)";"24";"   5370 (   5117,    5622)";"141";"  1631 (  1483,   1780)";"   992 (   876,   1107)";"  185 (  165,   204)";"  294 (  265,    323)";"   529 (   477,    582)";"39%"
"2014-08-28";"-62";"  1131 (  1082,   1180)";"24";"   5229 (   4984,    5474)";"136";"  1574 (  1420,   1729)";"   961 (   845,   1076)";"  181 (  162,   200)";"  285 (  256,    315)";"   514 (   461,    566)";"39%"
"2014-08-27";"-63";"  1107 (  1058,   1157)";"23";"   5093 (   4856,    5331)";"131";"  1518 (  1358,   1679)";"   931 (   816,   1045)";"  178 (  160,   196)";"  277 (  248,    306)";"   499 (   447,    551)";"40%"
"2014-08-26";"-64";"  1084 (  1035,   1134)";"22";"   4963 (   4732,    5193)";"126";"  1463 (  1297,   1630)";"   903 (   790,   1016)";"  175 (  157,   192)";"  269 (  241,    298)";"   485 (   434,    536)";"40%"
"2014-08-25";"-65";"  1062 (  1012,   1112)";"22";"   4837 (   4613,    5060)";"121";"  1409 (  1235,   1582)";"   877 (   767,    988)";"  172 (  155,   188)";"  262 (  234,    290)";"   472 (   422,    522)";"40%"
"2014-08-24";"-66";"  1040 (   990,   1090)";"22";"   4715 (   4498,    4932)";"116";"  1354 (  1172,   1536)";"   854 (   746,    961)";"  169 (  153,   184)";"  256 (  228,    283)";"   460 (   411,    509)";"40%"
"2014-08-23";"-67";"  1018 (   968,   1069)";"21";"   4599 (   4388,    4810)";"111";"  1299 (  1108,   1490)";"   832 (   729,    935)";"  166 (  152,   181)";"  250 (  223,    276)";"   449 (   402,    496)";"40%"
"2014-08-22";"-68";"   997 (   946,   1048)";"21";"   4488 (   4281,    4694)";"108";"  1243 (  1041,   1444)";"   814 (   716,    911)";"  163 (  150,   177)";"  244 (  220,    269)";"   440 (   395,    484)";"41%"
"2014-08-21";"-69";"   976 (   925,   1028)";"21";"   4380 (   4176,    4583)";"106";"  1218 (  1027,   1408)";"   797 (   705,    888)";"  161 (  148,   174)";"  239 (  216,    262)";"   431 (   389,    472)";"41%"
"2014-08-20";"-70";"   956 (   903,   1008)";"20";"   4274 (   4073,    4475)";"104";"  1194 (  1014,   1373)";"   780 (   695,    865)";"  158 (  146,   171)";"  235 (  213,    256)";"   422 (   384,    461)";"41%"
"2014-08-19";"-71";"   935 (   883,    988)";"20";"   4170 (   3970,    4370)";"102";"  1170 (  1001,   1339)";"   764 (   684,    843)";"  156 (  145,   168)";"  230 (  210,    250)";"   414 (   378,    450)";"41%"
"2014-08-18";"-72";"   915 (   862,    969)";"20";"   4069 (   3869,    4268)";"100";"  1147 (   988,   1306)";"   748 (   673,    822)";"  154 (  143,   165)";"  225 (  207,    244)";"   406 (   372,    439)";"41%"
"2014-08-17";"-73";"   896 (   842,    950)";"19";"   3969 (   3769,    4169)";"98";"  1124 (   975,   1274)";"   732 (   663,    802)";"  151 (  141,   162)";"  221 (  203,    238)";"   398 (   366,    429)";"41%"
"2014-08-16";"-74";"   876 (   822,    931)";"19";"   3871 (   3671,    4072)";"96";"  1102 (   962,   1242)";"   717 (   652,    782)";"  149 (  139,   159)";"  216 (  200,    233)";"   390 (   360,    419)";"42%"
"2014-08-15";"-75";"   857 (   803,    912)";"19";"   3776 (   3574,    3977)";"94";"  1080 (   949,   1212)";"   702 (   642,    762)";"  147 (  137,   156)";"  212 (  197,    227)";"   382 (   354,    409)";"42%"
"2014-08-14";"-76";"   838 (   783,    893)";"19";"   3682 (   3478,    3885)";"92";"  1059 (   936,   1182)";"   687 (   631,    744)";"  144 (  135,   154)";"  208 (  194,    222)";"   374 (   348,    400)";"42%"
"2014-08-13";"-77";"   820 (   764,    875)";"18";"   3590 (   3385,    3795)";"90";"  1038 (   923,   1153)";"   673 (   620,    726)";"  142 (  133,   151)";"  204 (  190,    217)";"   367 (   343,    391)";"42%"
"2014-08-12";"-78";"   801 (   746,    857)";"18";"   3500 (   3293,    3706)";"88";"  1017 (   910,   1125)";"   659 (   609,    709)";"  140 (  130,   149)";"  200 (  187,    212)";"   359 (   337,    382)";"42%"
"2014-08-11";"-79";"   783 (   728,    839)";"18";"   3411 (   3203,    3620)";"87";"   997 (   897,   1098)";"   645 (   598,    692)";"  138 (  128,   147)";"  196 (  184,    208)";"   352 (   331,    374)";"42%"
"2014-08-10";"-80";"   766 (   710,    821)";"18";"   3325 (   3115,    3534)";"85";"   978 (   884,   1072)";"   632 (   587,    676)";"  135 (  126,   145)";"  192 (  180,    203)";"   345 (   325,    366)";"43%"
"2014-08-09";"-81";"   748 (   692,    804)";"17";"   3240 (   3029,    3451)";"83";"   958 (   871,   1046)";"   619 (   576,    661)";"  133 (  124,   143)";"  188 (  177,    199)";"   338 (   319,    358)";"43%"
"2014-08-08";"-82";"   731 (   675,    786)";"17";"   3157 (   2944,    3369)";"82";"   939 (   857,   1021)";"   606 (   565,    646)";"  131 (  121,   141)";"  184 (  174,    195)";"   332 (   313,    350)";"43%"
"2014-08-07";"-83";"   714 (   658,    769)";"17";"   3075 (   2861,    3288)";"80";"   921 (   844,    997)";"   593 (   554,    632)";"  129 (  119,   139)";"  181 (  170,    191)";"   325 (   307,    343)";"43%"
"2014-08-06";"-84";"   697 (   642,    752)";"17";"   2995 (   2781,    3209)";"78";"   902 (   831,    974)";"   581 (   542,    619)";"  127 (  117,   137)";"  177 (  167,    187)";"   318 (   301,    336)";"43%"
"2014-08-05";"-85";"   680 (   625,    735)";"16";"   2917 (   2702,    3131)";"77";"   885 (   817,    952)";"   568 (   531,    606)";"  125 (  115,   136)";"  173 (  164,    183)";"   312 (   294,    330)";"43%"
"2014-08-04";"-86";"   664 (   609,    719)";"16";"   2840 (   2625,    3055)";"75";"   867 (   804,    931)";"   557 (   519,    594)";"  123 (  112,   134)";"  170 (  160,    180)";"   306 (   288,    323)";"44%"
"2014-08-03";"-87";"   648 (   594,    702)";"16";"   2764 (   2549,    2979)";"74";"   850 (   790,    910)";"   545 (   507,    583)";"  121 (  110,   132)";"  166 (  157,    176)";"   300 (   282,    317)";"44%"
"2014-08-02";"-88";"   632 (   578,    686)";"16";"   2691 (   2476,    2905)";"72";"   833 (   776,    890)";"   534 (   495,    572)";"  119 (  108,   131)";"  163 (  153,    173)";"   294 (   276,    312)";"44%"
"2014-08-01";"-89";"   617 (   563,    670)";"15";"   2618 (   2404,    2832)";"71";"   817 (   762,    872)";"   522 (   484,    561)";"  117 (  106,   129)";"  160 (  150,    170)";"   288 (   270,    306)";"44%"
"2014-07-31";"-90";"   601 (   548,    654)";"15";"   2547 (   2334,    2761)";"70";"   800 (   747,    854)";"   511 (   472,    551)";"  115 (  103,   127)";"  157 (  146,    167)";"   282 (   264,    301)";"44%"
"2014-07-30";"-91";"   586 (   534,    638)";"15";"   2478 (   2266,    2690)";"68";"   785 (   733,    836)";"   501 (   461,    541)";"  113 (  101,   126)";"  154 (  143,    164)";"   276 (   258,    295)";"44%"
"2014-07-29";"-92";"   571 (   520,    622)";"15";"   2410 (   2199,    2620)";"67";"   769 (   718,    820)";"   490 (   449,    531)";"  112 (   99,   124)";"  150 (  140,    161)";"   271 (   252,    290)";"45%"
"2014-07-28";"-93";"   556 (   506,    607)";"15";"   2343 (   2134,    2552)";"65";"   754 (   703,    805)";"   480 (   438,    522)";"  110 (   97,   123)";"  147 (  136,    158)";"   265 (   246,    285)";"45%"
"2014-07-27";"-94";"   542 (   492,    592)";"14";"   2277 (   2071,    2484)";"64";"   739 (   688,    790)";"   470 (   427,    513)";"  108 (   95,   121)";"  144 (  133,    156)";"   260 (   240,    280)";"45%"
"2014-07-26";"-95";"   527 (   479,    576)";"14";"   2213 (   2009,    2418)";"63";"   724 (   673,    776)";"   460 (   416,    504)";"  106 (   93,   120)";"  142 (  130,    153)";"   255 (   234,    276)";"45%"
"2014-07-25";"-96";"   513 (   465,    561)";"14";"   2150 (   1948,    2353)";"62";"   710 (   658,    762)";"   450 (   405,    496)";"  104 (   91,   118)";"  139 (  127,    150)";"   250 (   228,    271)";"45%"
"2014-07-24";"-97";"   500 (   452,    547)";"14";"   2089 (   1889,    2288)";"60";"   696 (   643,    749)";"   441 (   395,    487)";"  103 (   89,   116)";"  136 (  124,    148)";"   245 (   223,    266)";"46%"
"2014-07-23";"-98";"   486 (   440,    532)";"13";"   2028 (   1832,    2225)";"59";"   682 (   628,    736)";"   432 (   384,    479)";"  101 (   87,   115)";"  133 (  121,    145)";"   240 (   217,    262)";"46%"
"2014-07-22";"-99";"   472 (   427,    517)";"13";"   1969 (   1776,    2162)";"58";"   669 (   613,    724)";"   423 (   374,    471)";"   99 (   85,   113)";"  130 (  118,    143)";"   235 (   212,    257)";"46%"
"2014-07-21";"-100";"   459 (   415,    503)";"13";"   1911 (   1721,    2101)";"57";"   655 (   598,    712)";"   414 (   364,    463)";"   97 (   83,   112)";"  128 (  115,    141)";"   230 (   207,    253)";"46%"
"2014-07-20";"-101";"   446 (   403,    489)";"13";"   1854 (   1668,    2041)";"56";"   642 (   584,    701)";"   405 (   355,    455)";"   96 (   81,   110)";"  125 (  112,    138)";"   225 (   202,    249)";"46%"
"2014-07-19";"-102";"   433 (   391,    475)";"13";"   1798 (   1616,    1981)";"55";"   630 (   570,    690)";"   397 (   345,    448)";"   94 (   79,   108)";"  123 (  109,    136)";"   221 (   197,    245)";"46%"
"2014-07-18";"-103";"   420 (   379,    461)";"13";"   1744 (   1565,    1922)";"54";"   617 (   555,    679)";"   388 (   336,    440)";"   92 (   78,   107)";"  120 (  107,    134)";"   216 (   192,    241)";"47%"
"2014-07-17";"-104";"   408 (   368,    448)";"12";"   1690 (   1515,    1865)";"53";"   605 (   542,    669)";"   380 (   327,    433)";"   90 (   76,   105)";"  118 (  104,    131)";"   212 (   187,    236)";"47%"
"2014-07-16";"-105";"   395 (   357,    434)";"12";"   1637 (   1467,    1808)";"52";"   593 (   528,    658)";"   372 (   318,    426)";"   89 (   74,   103)";"  115 (  101,    129)";"   207 (   182,    232)";"47%"
"2014-07-15";"-106";"   383 (   346,    421)";"12";"   1586 (   1420,    1752)";"51";"   582 (   515,    648)";"   364 (   310,    418)";"   87 (   72,   102)";"  113 (   99,    127)";"   203 (   178,    228)";"47%"
"2014-07-14";"-107";"   371 (   335,    408)";"12";"   1535 (   1374,    1697)";"50";"   570 (   502,    638)";"   356 (   301,    411)";"   85 (   71,   100)";"  110 (   96,    125)";"   199 (   173,    224)";"47%"
"2014-07-13";"-108";"   360 (   324,    395)";"12";"   1486 (   1329,    1643)";"49";"   559 (   489,    629)";"   349 (   293,    404)";"   84 (   69,    98)";"  108 (   94,    122)";"   194 (   169,    220)";"47%"
"2014-07-12";"-109";"   348 (   313,    383)";"11";"   1437 (   1285,    1590)";"48";"   548 (   477,    620)";"   341 (   285,    397)";"   82 (   67,    96)";"  106 (   91,    120)";"   190 (   164,    216)";"48%"
"2014-07-11";"-110";"   337 (   303,    370)";"11";"   1390 (   1242,    1538)";"47";"   537 (   464,    611)";"   334 (   277,    390)";"   80 (   66,    94)";"  103 (   89,    118)";"   186 (   160,    212)";"48%"
"2014-07-10";"-111";"   325 (   292,    358)";"11";"   1343 (   1200,    1486)";"46";"   527 (   452,    602)";"   327 (   270,    383)";"   78 (   64,    92)";"  101 (   87,    116)";"   182 (   156,    208)";"48%"
"2014-07-09";"-112";"   314 (   282,    346)";"11";"   1297 (   1159,    1436)";"45";"   517 (   441,    593)";"   319 (   262,    376)";"   76 (   63,    90)";"   99 (   84,    114)";"   178 (   152,    204)";"48%"
"2014-07-08";"-113";"   303 (   272,    335)";"11";"   1252 (   1119,    1386)";"44";"   507 (   429,    585)";"   312 (   255,    369)";"   74 (   61,    88)";"   97 (   82,    111)";"   174 (   148,    200)";"48%"
"2014-07-07";"-114";"   293 (   262,    323)";"11";"   1208 (   1079,    1337)";"43";"   498 (   418,    578)";"   305 (   248,    362)";"   72 (   60,    85)";"   94 (   80,    109)";"   170 (   144,    196)";"48%"
"2014-07-06";"-115";"   282 (   252,    312)";"10";"   1165 (   1041,    1289)";"42";"   489 (   407,    570)";"   298 (   241,    355)";"   71 (   58,    83)";"   92 (   78,    107)";"   166 (   140,    192)";"49%"
"2014-07-05";"-116";"   272 (   242,    301)";"10";"   1122 (   1003,    1242)";"42";"   480 (   397,    563)";"   291 (   234,    347)";"   68 (   57,    80)";"   90 (   75,    104)";"   162 (   136,    188)";"49%"
"2014-07-04";"-117";"   261 (   232,    291)";"10";"   1081 (    966,    1196)";"41";"   472 (   387,    557)";"   284 (   228,    340)";"   66 (   55,    78)";"   88 (   73,    102)";"   158 (   132,    183)";"49%"
"2014-07-03";"-118";"   251 (   222,    281)";"10";"   1040 (    929,    1150)";"40";"   464 (   377,    552)";"   276 (   221,    332)";"   64 (   54,    75)";"   85 (   71,     99)";"   153 (   128,    179)";"49%"
"2014-07-02";"-119";"   242 (   213,    271)";"10";"    999 (    893,    1106)";"40";"   457 (   367,    547)";"   269 (   215,    323)";"   62 (   52,    72)";"   83 (   69,     96)";"   149 (   124,    174)";"49%"
"2014-07-01";"-120";"   232 (   203,    261)";"9";"    959 (    857,    1062)";"39";"   450 (   358,    543)";"   261 (   209,    314)";"   60 (   51,    69)";"   80 (   67,     94)";"   145 (   121,    168)";"50%"
"2014-06-30";"-121";"   223 (   194,    252)";"9";"    920 (    821,    1020)";"39";"   445 (   348,    541)";"   253 (   203,    304)";"   58 (   49,    66)";"   78 (   65,     90)";"   140 (   117,    163)";"50%"
"2014-06-29";"-122";"   214 (   184,    243)";"9";"    881 (    785,     978)";"38";"   440 (   340,    540)";"   244 (   197,    292)";"   55 (   48,    63)";"   75 (   63,     87)";"   135 (   113,    157)";"50%"
"2014-06-28";"-123";"   205 (   175,    234)";"9";"    843 (    749,     937)";"38";"   436 (   331,    541)";"   235 (   191,    280)";"   53 (   46,    60)";"   72 (   61,     83)";"   130 (   109,    150)";"50%"
"2014-06-27";"-124";"   196 (   167,    226)";"8";"    805 (    712,     898)";"37";"   434 (   323,    544)";"   225 (   184,    266)";"   51 (   45,    58)";"   69 (   59,     79)";"   124 (   106,    143)";"50%"
"2014-06-26";"-125";"   188 (   158,    218)";"8";"    768 (    676,     860)";"35";"   414 (   314,    514)";"   215 (   178,    251)";"   49 (   43,    55)";"   66 (   57,     75)";"   119 (   102,    135)";"50%"
"2014-06-25";"-126";"   180 (   150,    210)";"8";"    732 (    640,     824)";"34";"   395 (   305,    485)";"   205 (   172,    237)";"   47 (   41,    53)";"   63 (   55,     71)";"   113 (    98,    128)";"51%"
"2014-06-24";"-127";"   173 (   143,    203)";"7";"    698 (    606,     791)";"32";"   377 (   296,    458)";"   195 (   166,    224)";"   45 (   40,    50)";"   60 (   53,     67)";"   108 (    95,    121)";"51%"
"2014-06-23";"-128";"   165 (   135,    196)";"7";"    666 (    573,     759)";"31";"   360 (   287,    433)";"   186 (   160,    212)";"   43 (   38,    48)";"   57 (   51,     64)";"   103 (    91,    115)";"51%"
"2014-06-22";"-129";"   158 (   128,    189)";"7";"    635 (    542,     729)";"29";"   344 (   278,    409)";"   178 (   154,    201)";"   41 (   36,    47)";"   55 (   49,     61)";"    99 (    88,    109)";"51%"
"2014-06-21";"-130";"   152 (   122,    182)";"6";"    606 (    512,     700)";"28";"   328 (   269,    387)";"   169 (   148,    191)";"   40 (   35,    45)";"   52 (   47,     58)";"    94 (    84,    104)";"51%"
"2014-06-20";"-131";"   145 (   115,    175)";"6";"    578 (    483,     672)";"27";"   313 (   260,    366)";"   162 (   142,    181)";"   38 (   33,    43)";"   50 (   45,     55)";"    90 (    81,     99)";"51%"
"2014-06-19";"-132";"   139 (   109,    169)";"6";"    551 (    456,     646)";"26";"   299 (   252,    346)";"   154 (   136,    173)";"   37 (   31,    42)";"   48 (   43,     52)";"    86 (    77,     94)";"52%"
"2014-06-18";"-133";"   133 (   104,    163)";"6";"    525 (    430,     621)";"24";"   285 (   243,    328)";"   147 (   129,    165)";"   35 (   30,    40)";"   45 (   41,     50)";"    82 (    74,     90)";"52%"
"2014-06-17";"-134";"   128 (    98,    157)";"5";"    501 (    405,     596)";"23";"   272 (   234,    311)";"   140 (   123,    157)";"   34 (   28,    39)";"   43 (   39,     48)";"    78 (    70,     86)";"52%"
"2014-06-16";"-135";"   122 (    93,    151)";"5";"    477 (    382,     573)";"22";"   260 (   225,    295)";"   134 (   117,    150)";"   32 (   27,    38)";"   41 (   37,     46)";"    75 (    67,     83)";"52%"
"2014-06-15";"-136";"   117 (    89,    146)";"5";"    455 (    360,     550)";"21";"   248 (   217,    280)";"   128 (   111,    144)";"   31 (   25,    37)";"   40 (   35,     44)";"    71 (    64,     79)";"52%"
"2014-06-14";"-137";"   112 (    84,    140)";"5";"    434 (    339,     528)";"20";"   237 (   208,    266)";"   122 (   105,    138)";"   30 (   24,    35)";"   38 (   33,     42)";"    68 (    60,     76)";"53%"
"2014-06-13";"-138";"   107 (    80,    135)";"5";"    413 (    320,     507)";"19";"   226 (   199,    254)";"   116 (   100,    133)";"   28 (   23,    34)";"   36 (   32,     41)";"    65 (    57,     73)";"53%"
"2014-06-12";"-139";"   103 (    76,    130)";"4";"    394 (    301,     487)";"19";"   216 (   190,    242)";"   111 (    94,    128)";"   27 (   21,    33)";"   35 (   30,     39)";"    62 (    54,     70)";"53%"
"2014-06-11";"-140";"    98 (    72,    125)";"4";"    376 (    284,     468)";"18";"   206 (   181,    232)";"   106 (    89,    123)";"   26 (   20,    32)";"   33 (   28,     38)";"    59 (    51,     68)";"53%"
"2014-06-10";"-141";"    94 (    68,    120)";"4";"    358 (    267,     449)";"17";"   197 (   172,    222)";"   101 (    84,    118)";"   25 (   19,    31)";"   31 (   27,     36)";"    57 (    48,     65)";"53%"
"2014-06-09";"-142";"    90 (    65,    115)";"4";"    341 (    251,     430)";"16";"   188 (   164,    213)";"    96 (    79,    114)";"   24 (   18,    30)";"   30 (   25,     35)";"    54 (    46,     63)";"53%"
"2014-06-08";"-143";"    86 (    61,    111)";"4";"    325 (    237,     413)";"15";"   180 (   155,    204)";"    92 (    74,    110)";"   23 (   17,    29)";"   29 (   24,     33)";"    52 (    43,     60)";"54%"
"2014-06-07";"-144";"    82 (    58,    106)";"4";"    309 (    223,     396)";"15";"   172 (   147,    197)";"    88 (    69,    106)";"   22 (   16,    28)";"   27 (   23,     32)";"    49 (    41,     58)";"54%"
"2014-06-06";"-145";"    79 (    55,    102)";"3";"    295 (    210,     379)";"14";"   164 (   139,    189)";"    84 (    65,    102)";"   21 (   15,    28)";"   26 (   21,     31)";"    47 (    38,     56)";"54%"
"2014-06-05";"-146";"    75 (    53,     98)";"3";"    281 (    198,     363)";"13";"   157 (   131,    182)";"    80 (    61,     98)";"   20 (   14,    27)";"   25 (   20,     30)";"    45 (    36,     54)";"54%"
"2014-06-04";"-147";"    72 (    50,     94)";"3";"    267 (    186,     348)";"13";"   150 (   123,    176)";"    76 (    57,     95)";"   20 (   13,    26)";"   24 (   19,     29)";"    43 (    34,     52)";"54%"
"2014-06-03";"-148";"    69 (    47,     90)";"3";"    254 (    176,     333)";"12";"   143 (   116,    170)";"    73 (    54,     92)";"   19 (   12,    25)";"   23 (   18,     28)";"    41 (    32,     50)";"54%"
"2014-06-02";"-149";"    66 (    45,     86)";"3";"    242 (    165,     319)";"12";"   137 (   109,    164)";"    69 (    50,     88)";"   18 (   12,    24)";"   22 (   17,     27)";"    39 (    30,     48)";"55%"
"2014-06-01";"-150";"    63 (    43,     82)";"3";"    230 (    156,     305)";"11";"   130 (   103,    158)";"    66 (    47,     85)";"   17 (   11,    24)";"   21 (   16,     26)";"    38 (    29,     47)";"55%"
